Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
fa0f363a-5cde-3ba2-ac45-c12ce86fb0b4,8ec3c125-a4ac-3872-9307-91817e2979e7,Trevor374 Krajcik437,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
96428426-eb2f-30e9-9112-3d68f2f94f46,8ec3c125-a4ac-3872-9307-91817e2979e7,Venita81 Greenholt190,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
70a3fe5f-9ef7-3699-9fc9-5a8f3e1c7f27,8ec3c125-a4ac-3872-9307-91817e2979e7,Bibi254 Smitham825,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
dba930ca-1ac3-39cc-83a6-c41d9354939b,8ec3c125-a4ac-3872-9307-91817e2979e7,Melvin857 O'Kon634,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
904609b9-9ac8-3723-aa0a-074868ae7cd6,8ec3c125-a4ac-3872-9307-91817e2979e7,Mathew182 Bayer639,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
741c201e-2621-3b7f-bb27-ae45f07d2059,8ec3c125-a4ac-3872-9307-91817e2979e7,Timoteo39 Ávila241,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
0fe12f68-a1be-37fa-a025-84164e1889b7,8ec3c125-a4ac-3872-9307-91817e2979e7,Elois418 Dickens475,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
edffedd9-440b-34e1-8485-49492a80f621,8ec3c125-a4ac-3872-9307-91817e2979e7,Bruna504 Fahey393,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
6eb9c16c-6f15-33e8-b08e-ed6d608e22d3,8ec3c125-a4ac-3872-9307-91817e2979e7,Stephine916 Leuschke194,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
279c309a-fa51-3c07-9a91-ab6f1a5fd144,8ec3c125-a4ac-3872-9307-91817e2979e7,Darnell564 Hermann103,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
cf916aaa-010c-300c-99d2-f315e5aed591,8ec3c125-a4ac-3872-9307-91817e2979e7,Clyde817 Parisian75,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
6b0a0d73-7622-3500-9959-ea4f9239facb,8ec3c125-a4ac-3872-9307-91817e2979e7,Hong136 Kuphal363,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
20d2e6b9-da46-3b05-b02e-08b6f185e3d4,8ec3c125-a4ac-3872-9307-91817e2979e7,Marylee823 Hagenes547,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
0710619e-702a-33aa-85dd-d653838e08d4,8ec3c125-a4ac-3872-9307-91817e2979e7,Madie300 Christiansen251,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
e3bc5e91-b216-39a0-852c-8b253ff331fc,8ec3c125-a4ac-3872-9307-91817e2979e7,Yoko498 Moore224,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
3094f6ec-cf47-3fb0-be53-7774f138c8c7,8ec3c125-a4ac-3872-9307-91817e2979e7,Troy560 Keeling57,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
cc71febc-4c8b-3d65-af5c-b4495be8bd60,8ec3c125-a4ac-3872-9307-91817e2979e7,Luanne915 Robel940,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
c60975fd-4bcd-3bc4-bf63-831c2df63fd7,8ec3c125-a4ac-3872-9307-91817e2979e7,Leanora120 Macejkovic424,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
4b65581a-2601-32e2-8592-44abf5806fdc,8ec3c125-a4ac-3872-9307-91817e2979e7,Chang901 Breitenberg711,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
9fd4ba80-b0bc-36c4-aec2-760189ae093e,8ec3c125-a4ac-3872-9307-91817e2979e7,Marin763 Walker122,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
3cd299cd-40c6-392c-9700-3620aed72f01,8ec3c125-a4ac-3872-9307-91817e2979e7,Darcie474 Reynolds644,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
1d4bc3ac-5078-3cfd-b431-c26245c4e2fa,8ec3c125-a4ac-3872-9307-91817e2979e7,Roger751 Runte676,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
42166616-46d7-3ce0-867d-2752b6803a34,8ec3c125-a4ac-3872-9307-91817e2979e7,Anibal473 Boyer713,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
9e3af142-337d-309f-a024-2b4110cd3ffd,8ec3c125-a4ac-3872-9307-91817e2979e7,Elisha578 Volkman526,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
d41a61f2-2ad4-38ef-8989-fdfbbb214c16,8ec3c125-a4ac-3872-9307-91817e2979e7,Scot349 Fadel536,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
8fb568ca-f7fc-30ea-8dd2-02d2d18d9c3a,8ec3c125-a4ac-3872-9307-91817e2979e7,Sherryl893 Baumbach677,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
bb55ca29-4f9f-3894-b02f-161eed53f706,8ec3c125-a4ac-3872-9307-91817e2979e7,Zenia843 McGlynn426,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
66421133-3e96-356e-bf35-52c420889b82,8ec3c125-a4ac-3872-9307-91817e2979e7,Valerie954 Jakubowski832,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
5f225e5e-1426-3915-953e-acac612e7dc7,8ec3c125-a4ac-3872-9307-91817e2979e7,Chi716 Rau926,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
797924be-c039-33c8-9020-3eae0bcb5992,8ec3c125-a4ac-3872-9307-91817e2979e7,Arthur650 Bayer639,F,PHYSICIAN ASSISTANT,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
f7be0822-5c5d-3283-879f-5f1a64b294cf,8ec3c125-a4ac-3872-9307-91817e2979e7,Alexander630 Stoltenberg489,F,PHYSICIAN ASSISTANT,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
7a0d8fba-566d-3a8f-9e4d-e566f3417c55,8ec3c125-a4ac-3872-9307-91817e2979e7,Elois418 Dickens475,F,PHYSICIAN ASSISTANT,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
535fabfd-e07f-3852-a3de-cd79aae49de7,8ec3c125-a4ac-3872-9307-91817e2979e7,Grant908 Fahey393,M,PHYSICIAN ASSISTANT,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
64a919ce-7da0-32f9-aa49-58f61a5ba3f8,8ec3c125-a4ac-3872-9307-91817e2979e7,Arthur650 Bayer639,F,GENERAL PRACTICE,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,14
963618cc-d3ec-359c-8f0a-7624152ae600,8ec3c125-a4ac-3872-9307-91817e2979e7,Arthur650 Bayer639,F,ANESTHESIOLOGY ASSISTANT,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
d8df305a-3916-31b4-b4cd-39fcc868bc8a,c61f881e-cd31-309a-b7e9-2222a5876c9c,Zachariah133 Schowalter414,M,GENERAL PRACTICE,3 WOODLAND RD,STONEHAM,MA,02180-1714,42.474208000000004,-71.097665,57
5ca3ff88-7748-3644-9a88-7797bbd4ddd3,7f568a78-1626-3652-8748-c1f22970e9ef,Antoine384 Kunde533,M,GENERAL PRACTICE,77 WINSOR ST,LUDLOW,MA,01056-3486,42.183577,-72.457812,18
97f64415-abdc-3b96-b327-e93b86c06975,f5c2ed46-d994-33c7-bc9e-c723b8ad24a0,Hans694 Feil794,M,PODIATRY,1 ORR SQUARE C,REVERE,MA,02151-3200,42.421005,-70.99036,0
35ea6049-4a08-3a94-9985-64c61d9dc392,f5c2ed46-d994-33c7-bc9e-c723b8ad24a0,Corliss645 Feil794,F,GENERAL PRACTICE,1 ORR SQUARE C,REVERE,MA,02151-3200,42.421005,-70.99036,65
c0fb02ca-0bfe-3ce0-8bc5-5445f72c2760,150a3098-e5b4-3cac-9f6b-1bce786cd675,Rene434 Hilpert278,M,GENERAL PRACTICE,300 HANOVER ST,FALL RIVER,MA,02720-5451,41.725351,-71.094162,74
df0d5eb7-9438-38e2-9b21-42509f5ff6bf,a3d316af-a158-37b2-bcc6-b014ddb08fa9,Margarita164 Ávila241,F,GENERAL PRACTICE,339 WASHINGTON ST,DEDHAM,MA,02026-1870,42.246871999999996,-71.179462,29
6933cad1-9d98-30f3-bab5-d5cbb52194ac,66f8ffe1-78a4-30c4-86fe-598d98af522f,Darcey370 Hartmann983,F,GENERAL PRACTICE,11 RIVER ST,WELLESLEY,MA,02481-2098,42.305932,-71.282917,32
2aeb0fe2-2562-3e78-84d6-6a22db9cad8b,c0094038-6272-32dc-bf16-e4e8e417098a,Sadie426 Koepp521,F,GENERAL PRACTICE,101 CAMBRIDGE ST,BURLINGTON,MA,01803-3766,42.503227,-71.201713,118
7cb04d4c-143c-3f5f-95d6-d74242485296,ba1ba4e5-cedf-3b83-8501-3e32b4581945,Krystle484 Berge125,F,CHIROPRACTIC,1214 BENNINGTON ST,EAST BOSTON,MA,02128-1203,42.375541,-70.970646,0
706e4614-31b7-3696-9fc0-9e63e60b0fb0,ba1ba4e5-cedf-3b83-8501-3e32b4581945,Bart73 Bradtke547,M,CHIROPRACTIC,1214 BENNINGTON ST,EAST BOSTON,MA,02128-1203,42.375541,-70.970646,0
6c352c44-92d8-35bb-b46e-3426d0cf8c11,ba1ba4e5-cedf-3b83-8501-3e32b4581945,Clemente531 Briones478,M,GENERAL PRACTICE,1214 BENNINGTON ST,EAST BOSTON,MA,02128-1203,42.375541,-70.970646,50
7fafccd0-45b5-3cf9-8869-2b36585935d2,3c60eaca-9a03-3f0e-881d-9717d13018d7,Angella518 Tillman293,F,CHIROPRACTIC,17 ALDRIN RD,PLYMOUTH,MA,02360-4803,41.897892,-70.62403,0
3045d61c-570e-3ec9-b3df-9907941cdc09,3c60eaca-9a03-3f0e-881d-9717d13018d7,Zenobia558 Prohaska837,F,CHIROPRACTIC,17 ALDRIN RD,PLYMOUTH,MA,02360-4803,41.897892,-70.62403,0
75020df6-06b1-3392-b3a6-4f5796eca316,3c60eaca-9a03-3f0e-881d-9717d13018d7,Angella518 Tillman293,F,GENERAL PRACTICE,17 ALDRIN RD,PLYMOUTH,MA,02360-4803,41.897892,-70.62403,69
751d857e-b0f6-3789-9256-ab91ca69615a,5db9c918-9e4d-38bb-a94c-2c031fcb6fb0,Marquita692 Anderson154,F,CHIROPRACTIC,132 S MAIN ST,ACUSHNET,MA,02743-2772,41.718216999999996,-70.901151,0
a00a9360-b94a-304d-a2ab-7caa149cc463,5db9c918-9e4d-38bb-a94c-2c031fcb6fb0,Jonah176 Shields502,M,CHIROPRACTIC,132 S MAIN ST,ACUSHNET,MA,02743-2772,41.718216999999996,-70.901151,0
ab2595ad-c1bb-3e5e-b230-3e645a6503c0,5db9c918-9e4d-38bb-a94c-2c031fcb6fb0,Marquita692 Anderson154,F,GENERAL PRACTICE,132 S MAIN ST,ACUSHNET,MA,02743-2772,41.718216999999996,-70.901151,101
fc59abf1-338b-35fb-96e6-30291f00e79a,1a109958-31dc-3cbf-9b84-9c020cdef923,Lonny638 Mosciski958,M,GENERAL PRACTICE,173 MOUNT AUBURN ST,WATERTOWN,MA,02472-4005,42.369451,-71.177925,36
6cfffcd0-dbe4-31ad-b64b-9132cd1789bf,1a9acf85-0ed7-32b7-9ed0-14f9972c0b9f,Eric487 Will178,M,OPTOMETRY,789 MAIN ST,GREAT BARRINGTON,MA,01230-2217,42.221851,-73.333044,0
db16dfb8-0968-3dab-afd9-3709ee3267ba,1a9acf85-0ed7-32b7-9ed0-14f9972c0b9f,Lauren941 Ryan260,M,OPTOMETRY,789 MAIN ST,GREAT BARRINGTON,MA,01230-2217,42.221851,-73.333044,0
e2f74259-9651-3753-98f0-4f4a471ce7ca,1a9acf85-0ed7-32b7-9ed0-14f9972c0b9f,Felipe97 Rosas160,M,GENERAL PRACTICE,789 MAIN ST,GREAT BARRINGTON,MA,01230-2217,42.221851,-73.333044,57
4c461d95-d3fb-37e3-aaaf-62997d956d39,7ec9aa7a-fb94-31f3-9050-f1b6d9ddb5cf,Emilia403 Márquez847,F,GENERAL PRACTICE,415 BOSTON TPKE,SHREWSBURY,MA,01545-3415,42.284766999999995,-71.714228,42
74048b6f-5c61-3068-bd43-8fa9c0a2c6f0,27570e73-7b1a-3820-a78b-5fd01e997f6a,Neda956 Gerhold939,F,GENERAL PRACTICE,25 BANK ROW ST,GREENFIELD,MA,01301-3599,42.614671,-72.597063,11
d39b270a-ae24-384d-bca3-96363bd3ff55,151d212f-8299-313f-88fb-3a7b3c6d416b,Nikita578 Hayes766,F,GENERAL PRACTICE,1180 BEACON ST,BROOKLINE,MA,02446-3806,42.323853,-71.142003,57
46a19ec9-3556-33bd-b493-61280f6f4029,71eb37ec-c5d2-3811-b4a4-833a12704462,David908 Armstrong51,M,NURSE PRACTITIONER,440 SWANSEA MALL DR,SWANSEA,MA,02777-4114,41.758163,-71.21418100000001,0
ce174618-3d70-3e3e-a306-dc497fc58ae5,71eb37ec-c5d2-3811-b4a4-833a12704462,Cherish740 Armstrong51,F,NEUROLOGY,440 SWANSEA MALL DR,SWANSEA,MA,02777-4114,41.758163,-71.21418100000001,0
c8dc0d6d-fbf4-30e1-844f-2d6bba78ae4f,71eb37ec-c5d2-3811-b4a4-833a12704462,Cherish740 Armstrong51,F,OPHTHALMOLOGY,440 SWANSEA MALL DR,SWANSEA,MA,02777-4114,41.758163,-71.21418100000001,0
7b6959d8-bf90-383b-9181-988b381c82ed,71eb37ec-c5d2-3811-b4a4-833a12704462,Javier97 Skiles927,M,OPHTHALMOLOGY,440 SWANSEA MALL DR,SWANSEA,MA,02777-4114,41.758163,-71.21418100000001,0
6323a9a2-63ae-31a1-b6b4-130dd405dd19,71eb37ec-c5d2-3811-b4a4-833a12704462,Milagros256 Nitzsche158,F,OPHTHALMOLOGY,440 SWANSEA MALL DR,SWANSEA,MA,02777-4114,41.758163,-71.21418100000001,0
c9ac543e-d6e0-3145-9a06-92eda9649dc7,71eb37ec-c5d2-3811-b4a4-833a12704462,Lakisha305 Koelpin146,F,OPHTHALMOLOGY,440 SWANSEA MALL DR,SWANSEA,MA,02777-4114,41.758163,-71.21418100000001,0
71d6cdf6-b48f-3dbb-8738-e88e44018890,71eb37ec-c5d2-3811-b4a4-833a12704462,Rema399 Adams676,F,OPHTHALMOLOGY,440 SWANSEA MALL DR,SWANSEA,MA,02777-4114,41.758163,-71.21418100000001,0
af8dda1f-edc8-312c-8812-b610526c9923,71eb37ec-c5d2-3811-b4a4-833a12704462,Cherish740 Armstrong51,F,GENERAL PRACTICE,440 SWANSEA MALL DR,SWANSEA,MA,02777-4114,41.758163,-71.21418100000001,58
110f2560-19d4-3e48-9382-3b30c3d50ac7,71eb37ec-c5d2-3811-b4a4-833a12704462,Cherish740 Armstrong51,F,INTERNAL MEDICINE,440 SWANSEA MALL DR,SWANSEA,MA,02777-4114,41.758163,-71.21418100000001,0
0bf4c2ed-6a5d-3075-a793-baaa0c3bb76a,71eb37ec-c5d2-3811-b4a4-833a12704462,Javier97 Skiles927,M,INTERNAL MEDICINE,440 SWANSEA MALL DR,SWANSEA,MA,02777-4114,41.758163,-71.21418100000001,0
ffd6feab-08ae-3cee-a9e8-b8788002c82e,1cc34d61-b250-3437-ace1-9a8ea4523eb6,Nannie905 Kreiger457,F,PULMONARY DISEASE,909 SUMNER ST,STOUGHTON,MA,02072-3396,42.119006,-71.10365,0
4018b410-da4b-3961-a0d2-bafa757e0853,1cc34d61-b250-3437-ace1-9a8ea4523eb6,Jacinto644 Grimes165,M,PULMONARY DISEASE,909 SUMNER ST,STOUGHTON,MA,02072-3396,42.119006,-71.10365,0
aadac489-35fe-32a6-888d-9da5e3a8a878,1cc34d61-b250-3437-ace1-9a8ea4523eb6,Nannie905 Kreiger457,F,NURSE PRACTITIONER,909 SUMNER ST,STOUGHTON,MA,02072-3396,42.119006,-71.10365,0
7a58c71f-0d41-3a09-abaf-3af3c82ebc05,1cc34d61-b250-3437-ace1-9a8ea4523eb6,Maybelle917 Grimes165,F,NURSE PRACTITIONER,909 SUMNER ST,STOUGHTON,MA,02072-3396,42.119006,-71.10365,0
c074ce2f-d5c9-382e-a691-9706cbebb3a5,1cc34d61-b250-3437-ace1-9a8ea4523eb6,Damon455 Kreiger457,M,NEUROLOGY,909 SUMNER ST,STOUGHTON,MA,02072-3396,42.119006,-71.10365,0
e62e5623-3fa7-3078-86b7-fd7b7ee78c3e,1cc34d61-b250-3437-ace1-9a8ea4523eb6,Damon455 Kreiger457,M,PODIATRY,909 SUMNER ST,STOUGHTON,MA,02072-3396,42.119006,-71.10365,0
d6390b9c-4690-3d0d-936a-ff9ec2a48e3e,1cc34d61-b250-3437-ace1-9a8ea4523eb6,Jacinto644 Grimes165,M,PODIATRY,909 SUMNER ST,STOUGHTON,MA,02072-3396,42.119006,-71.10365,0
b228c9b0-0270-3670-96e8-f1df0d501c4b,1cc34d61-b250-3437-ace1-9a8ea4523eb6,Damon455 Kreiger457,M,UROLOGY,909 SUMNER ST,STOUGHTON,MA,02072-3396,42.119006,-71.10365,0
a05b912f-4722-3101-89cf-d6dbc0d1e183,1cc34d61-b250-3437-ace1-9a8ea4523eb6,Nannie905 Kreiger457,F,GENERAL PRACTICE,909 SUMNER ST,STOUGHTON,MA,02072-3396,42.119006,-71.10365,20
c92f583b-1b65-321d-b3fb-c46bbfdaaa9a,1cc34d61-b250-3437-ace1-9a8ea4523eb6,Damon455 Kreiger457,M,ENDOCRINOLOGY,909 SUMNER ST,STOUGHTON,MA,02072-3396,42.119006,-71.10365,0
28699fc8-272a-3d81-b372-b4eab8257582,1cc34d61-b250-3437-ace1-9a8ea4523eb6,Nannie905 Kreiger457,F,INTERNAL MEDICINE,909 SUMNER ST,STOUGHTON,MA,02072-3396,42.119006,-71.10365,0
59a356a9-e842-3ac7-a8f0-cbb064542604,1cc34d61-b250-3437-ace1-9a8ea4523eb6,Maybelle917 Grimes165,F,INTERNAL MEDICINE,909 SUMNER ST,STOUGHTON,MA,02072-3396,42.119006,-71.10365,0
8be89265-25e8-3486-b964-cb0f580b4169,1cc34d61-b250-3437-ace1-9a8ea4523eb6,Nannie905 Kreiger457,F,GENERAL SURGERY,909 SUMNER ST,STOUGHTON,MA,02072-3396,42.119006,-71.10365,0
baa1707d-c8af-332f-a274-a910a43ac8b3,1cc34d61-b250-3437-ace1-9a8ea4523eb6,Damon455 Kreiger457,M,VASCULAR SURGERY,909 SUMNER ST,STOUGHTON,MA,02072-3396,42.119006,-71.10365,0
18d10c17-0c1d-3b6b-9c3c-f250208b2427,6cd92968-eb86-3d27-b3cf-05a3987d2cba,Lorene243 Stehr398,F,PHYSICAL THERAPY,1213 MAIN ST,HOLDEN,MA,01520-1017,42.355801,-71.862574,0
91cb5006-c3d7-3a36-9e4d-7252944e1043,6cd92968-eb86-3d27-b3cf-05a3987d2cba,Mohammed454 Stehr398,M,GENERAL PRACTICE,1213 MAIN ST,HOLDEN,MA,01520-1017,42.355801,-71.862574,99
5eb35f57-1f6f-3bb1-9241-a255ba9c686e,8c2ff581-9ee5-358b-b8b3-a15229ecb089,Rosalia943 Ballesteros368,F,GENERAL PRACTICE,101 INDUSTRIAL PARK RD,TAUNTON,MA,02780-7394,41.903324,-71.094987,56
f1bdb5b5-8ce9-3106-ac71-115ea3477dcc,77ce5075-fee8-333c-8505-2c32ead72e3d,Óscar156 Olmos892,M,CLINICAL PSYCHOLOGIST,17 ELM ST,BOXFORD,MA,01921-2321,42.683108000000004,-71.01833,0
c63743e5-b747-33ac-80e6-3473e6a013a2,77ce5075-fee8-333c-8505-2c32ead72e3d,George991 Toy286,M,GENERAL PRACTICE,17 ELM ST,BOXFORD,MA,01921-2321,42.683108000000004,-71.01833,78
4f52e131-155d-31d9-883d-9da628ad660a,ddcd3b62-e0b6-3690-b3dc-9dea87dae3eb,Cristobal567 López694,M,GENERAL PRACTICE,332 WASHINGTON ST,WELLESLEY HILLS,MA,02481-6219,42.30539,-71.28366899999997,65
af6fa9f2-7f54-3253-8ddd-ba7377201cb2,986f8e8f-eed3-3aff-998a-a49cb4f0f72d,Rosa195 Chávez927,F,CLINICAL PSYCHOLOGIST,122 NEHOIDEN RD,WABAN,MA,02468-1926,42.331876,-71.208402,0
f45f166e-e26c-3737-ba43-42bca3827231,986f8e8f-eed3-3aff-998a-a49cb4f0f72d,Arnetta705 Erdman779,F,GENERAL PRACTICE,122 NEHOIDEN RD,WABAN,MA,02468-1926,42.331876,-71.208402,2
523e243e-363b-38ce-b8b7-ce741e5e35bf,dfaa68c4-d3ff-3d23-8a29-235efa0b19a4,Clementine778 Bruen238,F,CHIROPRACTIC,684 MAIN ST,WAKEFIELD,MA,01880-5207,42.50436,-71.064061,0
e6548c69-3be3-3856-8bad-31f01dfd35fb,dfaa68c4-d3ff-3d23-8a29-235efa0b19a4,Clementine778 Bruen238,F,GENERAL PRACTICE,684 MAIN ST,WAKEFIELD,MA,01880-5207,42.50436,-71.064061,81
d258ccb2-0ae3-3fc2-8176-064af3fd9a04,58fe1815-1e8a-38ed-a91a-17d4ef18c8d8,Reed154 Maggio310,M,GENERAL PRACTICE,259 MAIN ST,ASHLAND,MA,01721-2115,42.257754999999996,-71.473526,21
741e0cca-1396-3da9-91c4-ca8480ba7fdb,58fe1815-1e8a-38ed-a91a-17d4ef18c8d8,Ivory697 Maggio310,F,INTERNAL MEDICINE,259 MAIN ST,ASHLAND,MA,01721-2115,42.257754999999996,-71.473526,0
0c293f86-7c5e-3f16-8f27-e4224ae4b59f,58fe1815-1e8a-38ed-a91a-17d4ef18c8d8,Anibal473 Mills423,M,INTERNAL MEDICINE,259 MAIN ST,ASHLAND,MA,01721-2115,42.257754999999996,-71.473526,0
080bcc08-6854-3957-ad58-2e9cf24e1ce5,15061f9f-9c5a-36ef-b506-6881c61e5c6a,Sherri495 Hagenes547,F,OPTOMETRY,850 CHELMSFORD ST,LOWELL,MA,01851-5149,42.63898,-71.321141,0
406c8c49-a167-39ef-b154-e1722e547a8e,15061f9f-9c5a-36ef-b506-6881c61e5c6a,Sabra779 Christiansen251,F,OPTOMETRY,850 CHELMSFORD ST,LOWELL,MA,01851-5149,42.63898,-71.321141,0
64fd57f3-6294-3ac8-a6d8-91de1b07a448,15061f9f-9c5a-36ef-b506-6881c61e5c6a,Asia282 Kling921,F,OPTOMETRY,850 CHELMSFORD ST,LOWELL,MA,01851-5149,42.63898,-71.321141,0
789a14bf-8682-3e89-9f1f-9eff2c6fb17b,15061f9f-9c5a-36ef-b506-6881c61e5c6a,Leopoldo762 Hagenes547,M,GENERAL PRACTICE,850 CHELMSFORD ST,LOWELL,MA,01851-5149,42.63898,-71.321141,87
a3b2bc0e-3f2b-3682-b57f-55ee8a5a8f07,a900d50b-71a9-377d-9aec-3a8f84bd2de9,Classie132 Parisian75,F,GENERAL PRACTICE,9 CENTRAL ST,LOWELL,MA,01852-1915,42.63898,-71.321141,62
82673b0a-6d6b-3019-9c89-d785eb15a687,55f15a5c-f9c2-31f4-9a7f-1c5f832db6b6,Brady998 Reinger292,M,GENERAL PRACTICE,101 MAIN ST,MEDFORD,MA,02155-4530,42.423844,-71.10923100000001,31
4d010de9-c0b7-3c79-90ea-0e3ba95cdb4d,cb1e1fea-a91a-3ce9-a3bd-24d0b77c334c,Bernard308 Weissnat378,M,GENERAL PRACTICE,76 WOODLAND ST,METHUEN,MA,01844-4295,42.742751,-71.178588,28
09277f78-4bbb-334b-a26a-295aca070247,b932053e-2f85-3fe6-93a6-35484f8ae63d,Galina98 Schumm995,F,GENERAL PRACTICE,188 BROADWAY,METHUEN,MA,01844-3862,42.742751,-71.178588,31
d13d6eb0-c52c-33f0-91b9-11bb6751ae4c,b932053e-2f85-3fe6-93a6-35484f8ae63d,Rodger755 Schumm995,M,INTERNAL MEDICINE,188 BROADWAY,METHUEN,MA,01844-3862,42.742751,-71.178588,0
d9733da7-0055-3e35-81cf-4c63c0900eef,b932053e-2f85-3fe6-93a6-35484f8ae63d,Elvia127 Nader710,F,INTERNAL MEDICINE,188 BROADWAY,METHUEN,MA,01844-3862,42.742751,-71.178588,0
778038d5-ca48-3ae3-ba18-4195e63c13c3,8e9209b3-bf8b-3953-81d8-d51004897c4c,Kemberly945 Morissette863,F,GENERAL PRACTICE,234 RUSSELL ST,HADLEY,MA,01035-3534,42.356491,-72.568632,139
673a5ab0-0aea-30f3-8225-21f69e03d361,b2c1f8da-797d-30bc-a6ce-ecb58ec1dcf4,Marlena558 Lesch175,F,CHIROPRACTIC,114 BROADWAY,RAYNHAM,MA,02767-1414,41.930477,-71.046214,0
353479c1-2e3a-3b5f-9d81-52bb9c375245,b2c1f8da-797d-30bc-a6ce-ecb58ec1dcf4,Lulu18 Herman763,F,CHIROPRACTIC,114 BROADWAY,RAYNHAM,MA,02767-1414,41.930477,-71.046214,0
8477a147-49b4-3bba-aae0-0f67d2d12ec7,b2c1f8da-797d-30bc-a6ce-ecb58ec1dcf4,Rubin812 Lesch175,M,GENERAL PRACTICE,114 BROADWAY,RAYNHAM,MA,02767-1414,41.930477,-71.046214,46
4e63a5f0-863b-3454-81fd-ff433bca1508,2a8d27dc-3157-3d7a-a9d8-ce4da64aaefa,Rocio28 Caldera106,F,GENERAL PRACTICE,9 ALEXANDER AVE,BELMONT,MA,02478-4802,42.395317,-71.180284,8
