Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
72417842-38e7-857d-c287-919b66d0f910,2021-09-02,,999-52-5685,,,,Dan465,Funk324,,,,white,nonhispanic,M,Koliganek  Alaska  US,993 Parker Route,Juneau,Alaska,Juneau City and Borough,99801,58.59673946682857,-134.2601485593244,18147.34,0.0
3f5ece8b-feb3-0174-3afe-8c687ad63379,1993-01-12,,999-57-8289,S99964285,X77887302X,Mr.,Tyrone215,Kerluke267,,,M,white,nonhispanic,M,Bethel  Alaska  US,783 Runolfsdottir Wynd,Juneau,Alaska,Juneau City and Borough,99801,58.61910252575412,-134.23217590904952,739811.81,1700.58
f01b77e0-b9ab-4def-40f8-6380c1801191,1967-05-07,,999-82-4729,S99941297,X6223280X,Mr.,Augustus49,Cole117,,,M,asian,nonhispanic,M,Anchorage  Alaska  US,1072 Altenwerth Skyway Apt 8,Juneau,Alaska,Juneau City and Borough,99801,58.421518073176806,-134.21520260214726,1446451.2525,15318.277499999998
dccb9c38-44cd-68c5-852c-e63a0b035a4f,1991-12-28,,999-39-9815,S99985044,X45324166X,Mr.,Ahmad985,O'Connell601,,,M,native,nonhispanic,M,Anchorage  Alaska  US,684 Will Haven,Juneau,Alaska,Juneau City and Borough,99801,58.41156025067512,-134.16596295165044,792245.0000000001,19810.770000000004
ec4cdcb4-86cd-3176-3b68-f6dae06f59dd,1990-03-26,,999-41-8722,S99910401,X19001311X,Mrs.,Nannette779,Rice937,,Price929,M,asian,nonhispanic,F,Meadow Lakes  Alaska  US,559 Murphy Mission,Juneau,Alaska,Juneau City and Borough,99824,58.66553929157218,-134.28899923491363,1613264.9875,483170.39249999996
0df143d7-1be5-e869-f336-cc757ce78b88,2019-04-26,,999-67-9823,,,,Ettie537,Runolfsson901,,,,white,nonhispanic,F,Anchorage  Alaska  US,473 Hudson Trafficway Suite 29,Juneau,Alaska,Juneau City and Borough,,58.294870890538135,-134.40957546318322,9918.7455,6056.164500000001
649f31ed-f9fc-2e5b-ec29-00b51cd001f9,2010-04-05,,999-34-6394,,,,Bert917,Parisian75,,,,white,nonhispanic,M,Lakes  Alaska  US,212 Kunde Vale Suite 63,Juneau,Alaska,Juneau City and Borough,99801,58.27075116039221,-134.44146193464996,312925.9475,2587.5525000000002
e9d8c3d4-4756-15a4-8309-b68419f1c1cc,1979-03-03,,999-74-7608,S99989476,X1917763X,Mrs.,Juliana372,O'Conner199,,Bergstrom287,M,asian,nonhispanic,F,Anchorage  Alaska  US,666 Schroeder Rest Apt 93,Juneau,Alaska,Juneau City and Borough,99824,58.64941954776863,-134.31087092825607,1554091.3615000006,410919.20849999995
158482f2-53aa-81af-2578-76e2e679e99f,1943-01-07,,999-46-8361,S99918000,X27454422X,Mr.,Darrel772,Hegmann834,,,M,native,nonhispanic,M,Wasilla  Alaska  US,693 Predovic Ranch Apt 91,Juneau,Alaska,Juneau City and Borough,99824,58.678598359645264,-134.2979342107943,2436844.753,5628332.466999999
b76d3f8f-16f0-c7a0-5993-5116acfed79e,2003-09-12,,999-79-4678,S99928827,,Ms.,Billye739,Von197,,,,white,nonhispanic,F,Sitka  Alaska  US,870 Okuneva Dale,Juneau,Alaska,Juneau City and Borough,,58.689085651247126,-134.2803929502101,577171.96,329.07
38a5661c-416a-08e9-6aed-3bccb151e7e4,2019-11-09,,999-70-8186,,,,Michele387,Schaden604,,,,white,nonhispanic,F,Chena Ridge  Alaska  US,306 Strosin Viaduct Suite 22,Juneau,Alaska,Juneau City and Borough,99801,58.367433666223135,-134.22033952166146,64044.075,790.815
8db6a09d-4910-d6ca-5a3b-36e0f6f794af,1964-04-27,,999-60-1738,S99960893,X7010832X,Mr.,Faustino767,Weimann465,,,M,white,nonhispanic,M,Sitka  Alaska  US,951 Dietrich Common,Juneau,Alaska,Juneau City and Borough,99801,58.27716891167759,-134.43253894325443,1548331.7550000004,6215.595
62dc139b-01f3-c8e9-c639-f8bc9fe72365,1994-07-10,,999-10-2432,S99934138,X10637657X,Mrs.,Sharilyn202,Runte676,,Kiehn525,M,white,nonhispanic,F,College  Alaska  US,1073 Collins Trailer,Juneau,Alaska,Juneau City and Borough,99801,58.251545002207855,-134.398614575138,1042165.0249999999,24545.684999999998
ab30ba70-0681-32a2-0342-ed0be5631360,2017-07-22,,999-21-1630,,,,Verónica383,Sanabria449,,,,white,hispanic,F,Port-au-Prince  Haiti  HT,583 Lemke Boulevard Suite 94,Juneau,Alaska,Juneau City and Borough,,58.6057715948459,-134.285686455382,119964.81,0.0
341cf0dc-c4cc-fe44-0bb7-af3bb6df5bf9,1958-11-25,,999-23-3288,S99939747,X26095317X,Mrs.,Libby988,Mitchell808,,Konopelski743,M,white,hispanic,F,Kasilof  Alaska  US,317 Gaylord Corner Apt 36,Juneau,Alaska,Juneau City and Borough,99801,58.675587451247274,-134.30444422601917,2464451.944,377362.4859999999
d99a1fe2-4585-a559-62f7-197dd2d2b01b,1959-12-01,,999-35-8548,S99986532,X23510586X,Mr.,Sam879,Bergnaum523,,,M,native,nonhispanic,M,Anchorage  Alaska  US,1011 Berge Arcade,Juneau,Alaska,Juneau City and Borough,99801,58.32484414485442,-134.2206509767273,2068341.4200000009,34387.35
d898f93a-903b-fc56-6b0d-da02d5f69f97,1969-05-14,2018-06-10,999-82-5792,S99979312,X4891466X,Ms.,Yasmine182,Reichert620,,,S,native,nonhispanic,F,Gustavus  Alaska  US,343 Leffler Manor,Juneau,Alaska,Juneau City and Borough,99801,58.22174872181764,-134.4266677457018,1685567.7365000003,66316.1735
8d61e348-4025-a52b-f83a-abeeb09a6122,1981-12-29,,999-51-8867,S99961525,X80217829X,Mrs.,Chu728,Stamm704,,Cummerata161,M,white,nonhispanic,F,Juneau  Alaska  US,973 Nader Lock Unit 20,Juneau,Alaska,Juneau City and Borough,99824,58.34554708427492,-134.1425400397586,1556549.1505000002,438267.98949999997
93ed96a2-c5f8-33e9-bb0b-1045f8a97469,1966-12-25,,999-52-9128,S99977840,X80973060X,Mrs.,Elvera717,Nicolas769,,Wehner319,M,white,nonhispanic,F,Kotlik  Alaska  US,272 Brekke Gardens Unit 33,Juneau,Alaska,Juneau City and Borough,99824,58.29216040404385,-134.3954867125148,1684756.7325,4368.787499999999
83b45fe6-567c-aa27-5853-4125ea3d27cf,2011-03-01,,999-84-7686,,,,Marquis364,Larkin917,,,,white,nonhispanic,M,Anchorage  Alaska  US,349 Harvey Harbor,Juneau,Alaska,Juneau City and Borough,99801,58.38822960592423,-134.173090912456,130078.14,2831.4300000000003
f93797dd-8204-a58c-408d-dfa79e93a6d4,1963-07-18,,999-13-7288,S99944974,X81269525X,Ms.,Britteny287,Sawayn19,,,S,hawaiian,nonhispanic,F,Anchorage  Alaska  US,332 Deckow Rapid,Juneau,Alaska,Juneau City and Borough,99801,58.21767953744948,-134.35172113603613,2008379.7715000003,878867.8485
b76ad28e-8d06-6df9-e850-94cbdd589bac,1997-03-03,,999-45-3613,S99941879,X72538920X,Ms.,Delora619,Anderson154,,,,white,nonhispanic,F,Farmers Loop  Alaska  US,496 Kulas Flat Apt 93,Juneau,Alaska,Juneau City and Borough,99824,58.64040003386657,-134.2479252461688,694035.815,49741.60499999999
a7efcfed-ddfb-4f7c-d4a1-d3a4084c2aa3,1982-04-30,,999-62-8635,S99952003,X79824768X,Ms.,Maranda920,Littel644,,,S,white,nonhispanic,F,Knik-Fairview  Alaska  US,613 Smith Plaza,Juneau,Alaska,Juneau City and Borough,,58.232057238247,-134.4207690580245,1277326.2385,528778.3714999999
60799d69-b1a5-8c11-101d-d0ce7a622e8f,1965-11-05,,999-72-3441,S99965537,X31150387X,Mr.,Ernesto186,Jasso472,,,M,white,hispanic,M,Caracas  Capital District  VE,527 Hand Highlands,Juneau,Alaska,Juneau City and Borough,99824,58.67650072000919,-134.2542609073741,1405052.3425000003,2281.7174999999997
ba1f6ad8-d28b-25cd-7d12-e0844e78902c,2018-05-15,,999-44-4102,,,,Mckinley734,Osinski784,,,,white,nonhispanic,M,Anchorage  Alaska  US,393 Jenkins Dam Apt 49,Juneau,Alaska,Juneau City and Borough,99824,58.247067477555404,-134.42004947725732,101029.15,0.0
40e9fa12-8a20-962d-5c89-e667cb8fb49c,1965-10-05,,999-17-3736,S99972136,X6927251X,Ms.,Shera199,Walsh511,,,S,white,nonhispanic,F,Juneau  Alaska  US,893 Glover Boulevard,Juneau,Alaska,Juneau City and Borough,99801,58.31447294154799,-134.44724144847584,2577430.840000001,0.0
918cf8ed-7195-b459-2235-54cc17e8956f,1993-03-22,,999-52-8189,S99929230,X46646452X,Mr.,Murray856,Hagenes547,,,M,white,nonhispanic,M,Anchorage  Alaska  US,966 Abernathy Terrace,Juneau,Alaska,Juneau City and Borough,99824,58.21993921507531,-134.36423858807376,699791.88,14877.810000000001
5dc7aff8-d960-f9a8-7949-2390ee3d6e92,1972-09-25,,999-90-1334,S99987300,X49642384X,Mrs.,Vonnie403,Ernser583,,Simonis280,M,white,nonhispanic,F,Anchorage  Alaska  US,485 Huel Village,Juneau,Alaska,Juneau City and Borough,,58.6880426915338,-134.30003910372682,1851001.1105,221934.57950000002
30e169a9-0b67-01b7-9834-e8724734ec0f,1989-04-27,,999-91-8943,S99965373,X73786981X,Mr.,Jospeh459,Skiles927,,,M,white,nonhispanic,M,Juneau  Alaska  US,430 Metz Alley,Juneau,Alaska,Juneau City and Borough,99801,58.32532642183639,-134.16755746247551,847810.2674999998,2515.3725
7364a4e8-89cf-7117-597e-b06a73c57b6f,1973-09-01,1997-04-05,999-92-4593,S99922199,X25638459X,Ms.,Kecia457,Hagenes547,,,,white,nonhispanic,F,Juneau  Alaska  US,701 Mraz Stravenue,Juneau,Alaska,Juneau City and Borough,99801,58.27630698318409,-134.40451607773207,839713.7039999997,395754.57600000105
da4ded7d-6ada-6caf-2add-f66162d49bec,1968-07-07,,999-40-8653,S99973533,X7499826X,Mr.,Carey440,Breitenberg711,,,M,native,nonhispanic,M,Eielson AFB  Alaska  US,513 Aufderhar Trailer,Juneau,Alaska,Juneau City and Borough,99824,58.23138515565421,-134.3562630819392,1387602.9225,353.43749999999983
66c553ec-d6dc-47a9-5808-8881eda0460f,1992-11-03,,999-28-4750,S99918751,X45597930X,Mr.,Ellis535,Schroeder447,,,M,white,nonhispanic,M,Gateway  Alaska  US,1074 Morissette Esplanade Suite 25,Juneau,Alaska,Juneau City and Borough,,58.614989598393045,-134.31688370635513,733372.7549999999,3527.385
8629b8cb-8ba4-3585-3f78-cdc21decf0e2,1969-05-14,,999-42-1823,S99974652,X60293846X,Ms.,Chanel977,Kris249,,,S,native,nonhispanic,F,Emmonak  Alaska  US,1067 Durgan Manor Unit 80,Juneau,Alaska,Juneau City and Borough,,58.33558583485615,-134.22527425888376,1854625.4829999981,222394.76699999993
628f0257-8e17-d5ec-f89c-87b5e9b9ce4d,1987-09-09,,999-65-2820,S99965813,X4704207X,Mrs.,Deeanna316,Schmitt836,,Mayert710,M,white,nonhispanic,F,Anchorage  Alaska  US,391 White Promenade Unit 45,Juneau,Alaska,Juneau City and Borough,99801,58.621122346117055,-134.3179642188517,1367645.8600000003,132627.71999999997
6baa4b6d-6c1f-1346-7a6b-f7f09abfa9d3,1992-05-21,2004-11-09,999-86-5024,,,,Eugene421,Rolfson709,,,,white,nonhispanic,F,Anchorage  Alaska  US,427 Walsh Station,Juneau,Alaska,Juneau City and Borough,99824,58.61633665095334,-134.26727668710464,344901.0175000001,70.1325
945bab7a-07b8-9a4b-f9d1-9104eb1d1505,1985-04-17,,999-21-4852,S99928104,X28036327X,Mr.,King743,Mann644,,,M,white,nonhispanic,M,Juneau  Alaska  US,213 Gorczany Heights,Juneau,Alaska,Juneau City and Borough,99801,58.22862335683444,-134.353801876612,1900879.8424999998,14560.9875
e0087daf-1a66-aeff-90b8-560d0cf57806,1986-09-05,,999-18-4065,S99918003,X70662320X,Mr.,Marco578,Smith67,,,M,black,nonhispanic,M,Anchorage  Alaska  US,677 Wisoky Pathway Suite 57,Juneau,Alaska,Juneau City and Borough,,58.24670229990761,-134.359485484797,1834907.2500000002,9319.32
11d4e82c-eaf5-b0f5-e225-b265f711e07e,1984-01-18,,999-94-8465,S99984595,X51821476X,Mrs.,Willena258,Shanahan202,,Bode78,M,white,nonhispanic,F,Anchorage  Alaska  US,834 McGlynn Fork Unit 76,Juneau,Alaska,Juneau City and Borough,99824,58.675271636446695,-134.28225801720106,1791250.8999999997,16505.940000000002
eae75d29-6652-18e9-f5bf-07fa75b5ebce,2018-06-03,,999-43-5860,,,,Exie255,Pacocha935,,,,asian,nonhispanic,F,Anchorage  Alaska  US,558 Vandervort Village Apt 32,Juneau,Alaska,Juneau City and Borough,99824,58.41447133302974,-134.1461860259733,97140.8175,4797.112499999999
0e642305-fe8c-49c7-84ce-0d948509253b,1970-05-19,,999-49-8656,S99979948,X57964059X,Mr.,Valentin929,Armstrong51,,,M,white,nonhispanic,M,Wasilla  Alaska  US,1080 Muller Approach,Juneau,Alaska,Juneau City and Borough,,58.270884344264395,-134.41743025976902,1301570.0825,25584.457500000004
5ac2ca69-c392-64ae-284e-e0d2b986bd53,1972-04-13,,999-49-7499,S99937548,X34101419X,Mr.,Stuart913,Orn563,,,S,white,nonhispanic,M,Anchorage  Alaska  US,1055 Bogan Mission Unit 79,Juneau,Alaska,Juneau City and Borough,99801,58.61206781542771,-134.3211172950146,1262378.57,6209.429999999999
d94ec32b-863c-7949-9054-d01fefa73665,1956-04-06,,999-51-7275,S99924372,X73750504X,Mr.,Ivan258,Abernathy524,,,M,native,nonhispanic,M,Knik-Fairview  Alaska  US,813 Bergnaum Bridge,Juneau,Alaska,Juneau City and Borough,,58.683123065882114,-134.24430246283436,2208391.1649999986,36534.425
17f7d22e-88a6-5baa-6be6-70d8ffb95ea8,1992-05-21,,999-99-5157,S99980288,X53344589X,Mrs.,Mackenzie361,Gottlieb798,,Terry864,M,white,nonhispanic,F,Anchorage  Alaska  US,441 Parker Bay Apt 91,Juneau,Alaska,Juneau City and Borough,99824,58.2531719161822,-134.38620608988637,683186.6670000001,354105.173
8679d90d-1b99-b8a8-6fc8-f5274f7e9e80,2001-01-07,,999-65-8690,S99993241,X79180973X,Mr.,Porter490,Bernier607,,,,white,nonhispanic,M,College  Alaska  US,119 Schiller Mission Suite 79,Juneau,Alaska,Juneau City and Borough,99824,58.68232513601418,-134.2421748006808,571307.225,2049.585
420233c9-8b17-3505-56ee-4a36659faf13,2008-01-07,,999-79-5451,,,,Shondra529,Kozey370,,,,white,nonhispanic,F,Knik-Fairview  Alaska  US,746 Batz Center Apt 17,Juneau,Alaska,Juneau City and Borough,,58.652827227871505,-134.28332817316442,657739.2050000002,1782.2249999999997
cb9134ec-cfb0-8973-c94a-199f5f348063,1948-08-07,,999-87-2066,S99919843,X80965665X,Mr.,Fred155,Keeling57,,,M,native,nonhispanic,M,Nunapitchuk  Alaska  US,434 Jenkins Arcade Apt 58,Juneau,Alaska,Juneau City and Borough,99824,58.36103685114392,-134.21063222765983,1990920.3050000004,202080.3950000003
af4e6290-a537-9be6-4d97-22bedf5285d7,1986-06-27,,999-86-3549,S99918531,X892678X,Mr.,Ross213,Boyer713,,,M,white,nonhispanic,M,Anchorage  Alaska  US,580 Lynch Ramp Suite 45,Juneau,Alaska,Juneau City and Borough,99801,58.37226523229522,-134.21139989533836,951743.6650000002,14159.895
3b3f45a9-491a-2a96-cbfb-4d1d8c80b7e8,1973-09-01,,999-86-3540,S99912704,X41517271X,Mrs.,Buena501,Gorczany269,,Sawayn19,M,white,nonhispanic,F,Port Graham  Alaska  US,869 Rodriguez Forge,Juneau,Alaska,Juneau City and Borough,,58.27338586679542,-134.37510022576006,2314384.241,292569.049
cae0fffd-91ec-988e-a1c9-86bdd84f09b0,1968-07-08,,999-63-4978,S99911430,X67335700X,Mr.,Jonathon205,Terry864,,,M,native,nonhispanic,M,Anchorage  Alaska  US,939 Little Forge Suite 67,Juneau,Alaska,Juneau City and Borough,99801,58.22129460054454,-134.3922397284194,1363142.1050000004,3899.175
214d0ccd-649a-bbf5-8ce2-b116ebddd67f,1982-03-29,,999-16-9735,S99933734,X89617980X,Mr.,Nathaniel596,Stehr398,,,M,white,nonhispanic,M,Anchorage  Alaska  US,576 Hahn Fork,Juneau,Alaska,Juneau City and Borough,,58.33867154775385,-134.14409851478618,1013918.2799999999,43227.95999999995
72da111c-fcda-a2fa-510a-6b9fae63b257,2008-10-20,,999-81-1268,,,,Omar359,Lind531,,,,white,nonhispanic,M,Nome  Alaska  US,692 Steuber Avenue,Juneau,Alaska,Juneau City and Borough,,58.603690993724165,-134.2794998661112,336604.54000000004,1939.8899999999999
e36a494a-1a8a-2029-edd9-1b2f768232ba,2014-10-08,,999-18-4352,,,,Leatha675,Rolfson709,,,,asian,nonhispanic,F,Fairbanks  Alaska  US,1033 Kilback Trail,Juneau,Alaska,Juneau City and Borough,,58.385510332570846,-134.14457694210063,201172.8075,760.6424999999999
831650a5-8f65-3b51-1d1f-36cf4ae8ebec,1964-02-13,,999-78-4748,S99988150,X85797129X,Mr.,Otha286,Gleason633,,,M,white,nonhispanic,M,Anchorage  Alaska  US,804 Hagenes Viaduct,Juneau,Alaska,Juneau City and Borough,,58.61305445195446,-134.29380929399363,1589462.1950000003,18462.765
3cce2a59-ea56-29b7-7f81-00d8dd52b6ea,2011-09-16,,999-52-6850,,,,Roger751,Gleichner915,,,,white,nonhispanic,M,Anchorage  Alaska  US,686 Hackett Bridge,Juneau,Alaska,Juneau City and Borough,99801,58.371847670872654,-134.2167895276174,263217.24,0.0
4ad8e8e3-2bf0-8fa5-2687-3543649f29c8,1978-05-14,,999-19-7868,S99973874,X85563641X,Mrs.,Maranda920,Heaney114,,Dietrich576,M,white,nonhispanic,F,Anchorage  Alaska  US,507 Cartwright Ville,Juneau,Alaska,Juneau City and Borough,99824,58.28326362485063,-134.40889393631588,2059414.0385000007,404092.74149999995
35fd3c94-8bd6-9985-a72f-10da3cbbb725,1960-03-19,,999-31-6643,S99966785,X9167868X,Mrs.,Jeneva675,Senger904,,Daniel959,M,white,nonhispanic,F,Juneau  Alaska  US,1064 Durgan Vale Unit 35,Juneau,Alaska,Juneau City and Borough,99824,58.34720843485965,-134.2194815674659,2071561.252,390329.608
9560108c-6eda-eaf2-1c5f-b51344c62862,1964-12-18,,999-22-6797,S99959035,X18211351X,Mr.,Arron144,Leuschke194,,,M,white,nonhispanic,M,Meadow Lakes  Alaska  US,939 Strosin Bay,Juneau,Alaska,Juneau City and Borough,99801,58.240018754094436,-134.4145430458388,1539207.92,21017.25
69d4465b-9553-457c-f297-bd310302bb0c,1961-01-22,,999-30-6256,S99946437,X18088311X,Mrs.,Patrice780,Treutel973,,Cole117,M,white,nonhispanic,F,Anchorage  Alaska  US,377 Roob Throughway Apt 4,Juneau,Alaska,Juneau City and Borough,99824,58.41995055363984,-134.20017209525778,3006675.3795,253956.86049999995
27b7db36-af3c-c9a7-8468-2a5bf6a74a48,2012-01-25,,999-49-7990,,,,Theron432,Schoen8,,,,white,nonhispanic,M,Bear Creek  Alaska  US,983 Becker Mill Apt 12,Juneau,Alaska,Juneau City and Borough,99824,58.63955531364641,-134.30136193984313,32863.2035,21910.8665
537beb0c-48f8-ba39-e23f-bc60d357398f,1990-12-20,,999-32-5441,S99972716,X27937925X,Mr.,Dillon740,Blick895,,,S,white,nonhispanic,M,Tanaina  Alaska  US,622 Cremin Hollow,Juneau,Alaska,Juneau City and Borough,,58.677238933852095,-134.2933433482816,1776065.8125,76080.81749999999
61249a7e-c26c-c6cd-ec40-5ee70f7a2f41,2017-08-16,,999-86-2308,,,,Shanika235,McKenzie376,,,,white,nonhispanic,F,Willow  Alaska  US,199 Herzog Trailer Suite 27,Juneau,Alaska,Juneau City and Borough,99801,58.26609238326597,-134.37906577691095,117312.4925,2553.2475
db5f21b5-b749-aa06-7d87-a10d8b27485c,1988-05-05,,999-43-9852,S99967625,X9937365X,Mr.,Leland44,Ferry570,,,M,native,nonhispanic,M,Fishhook  Alaska  US,538 Turcotte Approach,Juneau,Alaska,Juneau City and Borough,,58.2238148503859,-134.4431840406991,985613.2025000002,285176.58749999997
ffea7737-dc0b-b2cd-b344-9ca2f7ed14c4,1978-05-03,,999-21-7279,S99916587,X41393334X,Mrs.,Angelique249,Casper496,,Aufderhar910,M,hawaiian,nonhispanic,F,Diamond Ridge  Alaska  US,521 Doyle Forge Unit 57,Juneau,Alaska,Juneau City and Borough,99824,58.61118840039858,-134.3021220603407,1979722.4960000005,825132.494
9e2a17c2-675f-a097-eb96-604c8abe0249,1991-12-23,,999-79-6935,S99936726,X47827756X,Mrs.,Suzy993,Harber290,,Parisian75,M,white,nonhispanic,F,Eielson AFB  Alaska  US,577 Nader Park,Juneau,Alaska,Juneau City and Borough,99824,58.61346617459487,-134.32472750833895,1258126.3880000003,212854.92199999996
400b971d-5958-f35c-aa6d-36c40a104362,1971-11-08,,999-43-7275,S99940052,X87799530X,Mr.,Earle679,Murazik203,,,M,white,nonhispanic,M,Anchorage  Alaska  US,483 Shields Bypass,Juneau,Alaska,Juneau City and Borough,99801,58.36154282786509,-134.1630700137496,1563070.0325000004,25933.5075
dbb6c4c5-d97f-d44d-95c2-05f0cf59ee24,1996-03-19,,999-34-1371,S99929346,X14877496X,Mr.,Frederic454,Krajcik437,,,,native,nonhispanic,M,Juneau  Alaska  US,288 Casper Green Apt 45,Juneau,Alaska,Juneau City and Borough,,58.61027844623163,-134.31225069583382,683661.3274999998,1139.9925
371ca898-70c0-ad0f-bbb7-ac9eb8fe85d5,1964-01-16,,999-80-6888,S99946982,X17722629X,Ms.,Janae99,Feeney44,,,S,white,nonhispanic,F,Deltana  Alaska  US,946 Quigley Path Apt 31,Juneau,Alaska,Juneau City and Borough,,58.63004650365201,-134.2889178436479,2839984.097500001,25644.5625
609294ab-2615-1f16-eef1-b6f9b6496c82,1948-10-05,,999-17-2133,S99915955,X82617708X,Mrs.,Jami235,Nicolas769,,Sipes176,M,white,nonhispanic,F,Anchorage  Alaska  US,256 Veum Gardens,Juneau,Alaska,Juneau City and Borough,99801,58.653805113483195,-134.24668239694424,2575815.6555,601251.7145
7370b689-80d0-bf2c-4424-10e520d15c59,1958-06-01,,999-73-1108,S99965531,X53580065X,Mrs.,Chery887,Kuphal363,,Hirthe744,M,white,nonhispanic,F,Chena Ridge  Alaska  US,958 Rutherford Lock,Juneau,Alaska,Juneau City and Borough,99801,58.27931659647332,-134.3655071419097,1982925.5354999998,279688.9045
7db188b3-af42-38bb-8986-12a56d679653,1975-05-11,,999-77-7811,S99989028,X36750806X,Mrs.,Allen322,Goldner995,,Lehner980,M,white,nonhispanic,F,College  Alaska  US,703 Satterfield Haven Suite 61,Juneau,Alaska,Juneau City and Borough,99801,58.615367332596136,-134.27015156159192,1710034.7020000003,554536.038
6694bd58-67d3-5df5-2bf7-067a76644156,1958-11-12,1985-11-20,999-74-9569,S99987093,X15230172X,Mr.,Alden634,Williamson769,,,M,white,nonhispanic,M,Fairbanks  Alaska  US,233 Rolfson Bay Suite 73,Juneau,Alaska,Juneau City and Borough,99824,58.37185688930037,-134.15433375921953,103795.611,173637.97900000002
494a5804-1c06-874b-0d1e-2db55db0d307,1979-12-15,,999-22-5947,S99964827,X68569491X,Mr.,Ryan260,Jerde200,,,M,white,hispanic,M,Anchorage  Alaska  US,556 Smitham Stravenue,Juneau,Alaska,Juneau City and Borough,99824,58.64526751885026,-134.23841395214197,1233759.2925,14717.2275
054ccaf8-1926-5e28-3cff-74f5577be5d0,1960-05-23,,999-81-7781,S99974012,X42441762X,Mr.,Donald774,Durgan499,,,S,other,nonhispanic,M,Atmautluak  Alaska  US,423 Konopelski Gate,Juneau,Alaska,Juneau City and Borough,99824,58.35243696889351,-134.15998693111015,1576463.6725,21612.547500000004
fd8fcc36-68e9-c3ae-9e6b-f0e023cfac27,1995-07-05,,999-65-4701,S99973591,X83604174X,Ms.,Joi660,Aufderhar910,,,,hawaiian,nonhispanic,F,Anchorage  Alaska  US,602 Lubowitz Plaza Apt 78,Juneau,Alaska,Juneau City and Borough,,58.22441517373233,-134.3507584333763,727421.7075,2105.3325
1da466cc-3a14-184a-f82f-bd4c8d38ad42,1971-11-26,,999-68-7755,S99931003,X12168876X,Mrs.,Rea30,Bruen238,,Heidenreich818,M,white,nonhispanic,F,Bethel  Alaska  US,448 Thiel Route,Juneau,Alaska,Juneau City and Borough,99824,58.26276097253768,-134.41142450975983,2160838.6925000004,33332.0775
a8e775fc-9663-f693-9b1e-62d857f46633,1966-12-04,,999-35-4172,S99993938,X35187472X,Mr.,Andy346,McCullough561,,,M,white,nonhispanic,M,Bethel  Alaska  US,214 Boyle Alley Apt 54,Juneau,Alaska,Juneau City and Borough,,58.406324591507556,-134.16477833449588,1520887.3400000003,1948.6199999999997
6e62e2dc-223f-ac34-f775-86beae4d532b,1986-11-26,,999-93-6153,S99941689,X33128696X,Mrs.,Lynette631,Bartell116,,Orn563,M,white,nonhispanic,F,Anchorage  Alaska  US,544 Ebert Gardens Apt 57,Juneau,Alaska,Juneau City and Borough,,58.219515809553904,-134.36641575600342,1480259.8165000002,248213.08350000004
28fb4f1e-4dea-ea02-b916-78e2abf3d58e,1963-01-16,,999-99-5181,S99950589,X16832487X,Ms.,Katheleen349,Senger904,,,S,white,nonhispanic,F,Lazy Mountain  Alaska  US,645 Kuphal Promenade Suite 88,Juneau,Alaska,Juneau City and Borough,99824,58.282926826123024,-134.35728430273315,2924834.772,53399.338
33ca1cae-1714-61df-ee43-d8559cbb5470,1993-06-26,,999-46-1007,S99972183,X80169013X,Mrs.,Mariam937,Eichmann909,,Mueller846,M,white,nonhispanic,F,New Stuyahok  Alaska  US,1028 Gorczany Promenade Apt 6,Juneau,Alaska,Juneau City and Borough,,58.231524019727715,-134.3716756935757,755805.2625000001,10931.527499999998
33469efc-5b9a-e5fe-a3be-b99e946395d3,1977-08-10,1980-08-09,999-47-7559,,,,Lon587,Altenwerth646,,,,white,nonhispanic,M,Anchorage  Alaska  US,748 Haley Road,Juneau,Alaska,Juneau City and Borough,99824,58.4166943167152,-134.18663181642268,77817.8625,9.66749999999999
c0523e79-fbf0-5856-35c6-d00ebb77373b,1952-06-01,,999-90-2744,S99989692,X51903526X,Mrs.,Tamie596,Bauch723,,Kihn564,M,native,nonhispanic,F,Anchorage  Alaska  US,508 Hane Trace Suite 27,Juneau,Alaska,Juneau City and Borough,,58.69201086247201,-134.32206838156165,3236674.571499999,740956.5184999998
860cde76-7f40-29b4-55c9-79e05dcaf4e5,1999-05-06,,999-64-5727,S99976841,X57482257X,Ms.,Fransisca150,Carter549,,,,white,nonhispanic,F,Lakes  Alaska  US,387 Hayes Green Unit 99,Juneau,Alaska,Juneau City and Borough,99801,58.25309193171262,-134.37723914895517,768466.9525,3991.7475
f4b28b81-0c49-d919-8a75-a7a8912d5556,2015-12-18,2018-12-17,999-47-2691,,,,Hillary281,Zieme486,,,,hawaiian,nonhispanic,F,Anchorage  Alaska  US,847 Wisozk Lock,Juneau,Alaska,Juneau City and Borough,,58.41969295245622,-134.12990507189653,90493.68500000001,70.54499999999999
9031e410-993a-2382-484c-e6f38dc71879,1953-07-02,,999-93-8038,S99943308,X13437509X,Mrs.,Teresa94,Lang846,,Lemke654,M,white,nonhispanic,F,Badger  Alaska  US,995 Ferry Avenue Unit 20,Juneau,Alaska,Juneau City and Borough,99801,58.64295805475198,-134.25137835722225,1918312.2490000005,1069730.3809999998
